"facility_id","data_collection_year","lfg_collection_system_in_place","lfg_collected_mmscfd","lfg_flared_mmscfd","data_source_id","created_date","modified_date","data_source_location_id"
2080,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2017,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3913,2022,"Yes","0.094","0.094",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5857,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4232,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4491,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2791,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4105,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2534,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4150,2022,"Yes","0.654","0.654",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1560,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2150,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1733,2022,"Yes","0.543",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3836,2022,"Yes","0.395","0.395",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3197,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6232,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4793,2022,"Yes","0.463","0.322",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5244,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6125,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3699,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1635,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4478,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3224,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3809,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6049,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5018,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1576,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6240,2022,"Yes","0.35","0.235",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3090,2022,"Yes","0.1","0.1",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1473,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4579,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6204,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5864,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1676,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1551,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5086,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6234,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2880,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3101,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2013,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3462,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6134,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6182,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5687,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3697,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4668,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2258,2022,"Yes","0.273","0.273",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1952,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2980,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3582,2022,"Yes","0.267","0.267",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4693,2022,"Yes","0.248","0.248",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6431,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3945,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6378,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4824,2022,"Yes","0.158","0.158",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4698,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2295,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2446,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2123,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2421,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1152,2022,"Yes","0.27","0.27",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2161,2022,"Yes","0.173","0.173",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3647,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3182,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5036,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1073,2022,"Yes","1.8",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1671,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4794,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3173,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4653,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2946,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4659,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2771,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3085,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3058,2022,"Yes","0.189","0.189",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3312,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5649,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1591,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6376,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2030,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1254,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2327,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5511,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4321,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6285,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2743,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1783,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2645,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3337,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3339,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3338,2022,"Yes","0.0576","0.0",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2110,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1241,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2109,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6341,2022,"Yes","0.75","0.75",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2212,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1861,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2411,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5688,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4290,2022,"Yes","0.56","0.56",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2014,2022,"Yes","0.32","0.32",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6617,2022,"Yes","0.15",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2144,2022,"Yes",NULL,"0.12",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3122,2022,"Yes","0.39312","0.39312",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2163,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2196,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2272,2022,"Yes",NULL,"0.216",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2408,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2463,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2491,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2033,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2554,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2555,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2576,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2693,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2768,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2809,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2823,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2924,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2938,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3087,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3094,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3130,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3136,2022,"Yes","0.16","0.16",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1623,2022,"Yes","0.1728","0.1728",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6248,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3198,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5494,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3508,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3641,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3652,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3807,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1228,2022,"Yes","0.43",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3873,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3879,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3884,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3905,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3999,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4026,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3425,2022,"Yes",NULL,"0.331",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4178,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4181,2022,"Yes","0.13968","0.13968",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5786,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4186,2022,"Yes","0.086","0.086",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4865,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5441,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4243,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4707,2022,"Yes","3.34","2.98",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4350,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4452,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4467,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4486,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6042,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4501,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4723,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5458,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3301,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4923,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4941,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4987,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5025,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5187,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3987,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5201,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5255,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5294,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5439,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5703,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5773,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5798,2022,"Yes",NULL,"0.259",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6176,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6185,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6203,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6209,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6244,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6281,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6429,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6434,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6456,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6461,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6599,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6616,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2530,2022,"Yes","0.3",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3298,2022,"Yes","0.38",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4143,2022,"Yes","1.15",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4291,2022,"Yes","4.0",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5658,2022,"Yes","0.7","0.7",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4883,2022,"Yes","3.0",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1238,2022,"Yes","1.0",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1085,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1192,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1203,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1209,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1336,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1342,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1460,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1501,2022,"Yes","0.12","0.12",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1519,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1548,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1550,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1662,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1749,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1786,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1804,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1862,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1868,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1884,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1895,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6451,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6607,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6039,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3968,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2260,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5305,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1717,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3450,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4591,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1678,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2636,2022,"Yes","0.354","0.354",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3011,2022,"Yes","0.324","0.324",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4258,2022,"Yes","1.08",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2572,2022,"Yes","0.361584",NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5105,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5659,2022,"Yes","0.374","0.374",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6131,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6380,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1670,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1818,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2564,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3690,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4230,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4592,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6413,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4333,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6516,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3075,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1711,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5849,2022,"Unknown",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4556,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
4065,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2232,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5778,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5911,2022,"Yes","0.72","0.72",7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
2313,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
6543,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
1603,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
5241,2022,"Yes",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
3855,2022,"No",NULL,NULL,7,"2023-12-08 22:44:44.232941","2024-04-09 16:33:52.470882",12
